PHONEME,F1,F2,F3,SPEAKER
a~,"583,059389676939","1133,72521692273","2449,24266254685",josh
a~,"553,849044732581","963,081694209134","2351,28731039778",josh
O/,"509,901017188936","1593,16989208085","2617,81821828559",josh
E,"564,151682802711","1139,73895289515","2613,79651333429",josh
E,"425,989895725203","1453,15641548887","2498,85421241334",josh
O/,"365,003054828935","930,306119023774","2228,78798416321",josh
E,"377,798504458894","1731,80280507784","2576,39564098723",josh
A/,"525,893821803999","1295,37518080381","2503,74960824228",josh
E,"402,797377384762","1672,04898654673","2538,49894765794",josh
y,"260,341985484306","1765,45926729713","2181,68856404198",josh
y,"605,233142923772","1983,91251686327","3009,0412817",josh
y,"314,226259530943","1725,01946390831","2168,03699535553",josh
y,"320,086900431418","1749,92259494905","2157,60088563733",josh
9,"561,1403952199","1562,05982774696","2230,40236563986",josh
y,"349,778588972789","1798,70334882742","2234,24579710838",josh
A/,"492,218994124949","1545,81541564955","2158,66938792883",josh
O/,"600,465132870328","1398,85905133891","2585,37421113854",josh
@,"435,016711883544","1595,26046531649","2117,81349153748",josh
E,"447,583822525914","1660,13022390904","2395,3125712783",josh
E,"382,220786600592","1647,26000229033","2095,48989235435",josh
e,"390,690240114974","1804,42702484286","2266,95601432006",josh
y,"857,740300456855","1307,49295045673","2395,99393069275",josh
A/,"517,536191681056","1484,65692838665","2540,46383955919",josh
E,"442,499242153149","1486,03060643267","2157,27303534835",josh
e,"460,861265940873","1716,30868373063","2280,25185404835",josh
y,"1044,42035735063","1987,72559828262","2890,54596751191",josh
y,"243,542785607462","2323,05189391678","2604,81938583898",josh
U~/,"446,518889109914","1549,13337263357","2250,12327370079",josh
A/,"467,318841961115","1378,21039287049","2321,20063099161",josh
A/,"434,12532912767","1495,30676342071","2125,5523538536",josh
A/,"573,998323610508","1194,2137546247","2352,93037681769",josh
E,"527,364821942111","1249,9445495089","2258,75329956583",josh
E,"532,513492585252","1164,87660410144","2154,65069501134",josh
E,"454,374787404524","1356,65613011681","2276,74580543321",josh
@,"505,785792764517","1235,30535121879","2260,12576033757",josh
E,"539,868326107213","1613,26779395439","2371,24699921399",josh
A/,"626,398396831063","1123,61116460531","2257,4225341326",josh
@,"658,673600037386","1282,1958399729","2785,86062875097",josh
E,"580,061035727303","1219,47660113606","2327,47390664777",josh
A/,"545,347112046128","1006,60304138934","2802,33361743607",josh
E,"470,534473313905","1508,1252875886","2855,53439420162",josh
A/,"534,368160405979","1250,13991499598","2550,24209225201",josh
O/,"432,047774776827","911,571373054097","2350,81971742432",josh
E,"535,500910682992","1342,90023146954","2425,44773044247",josh
A/,"615,652807857176","1284,26951989834","2616,30864401051",josh
O/,"515,67972676495","1187,99362479977","2281,36429656173",josh
a~,"587,612302585651","926,707718074339","2474,33804512079",josh
A/,"633,494242568377","1030,90909374128","2517,35374411474",josh
a~,"652,761878472212","1103,24390066979","2762,01245286031",josh
O/,"509,282061076292","1013,76864740779","1923,14305217475",josh
@,"518,351616595232","1522,00346673924","2589,87990910362",josh
E,"444,000816976814","1311,5512319308","2347,65977112818",josh
y,"472,444908284519","1303,85050379416","2392,3501047944",josh
e,"470,203057641925","1684,3113434492","3276,37926927604",josh
E,"532,022612070236","1280,14221902603","3011,32475410445",josh
@,"492,243433048292","1735,56329739425","2399,33644845401",josh
E,"573,711402205681","1369,11478106537","2591,58375148012",josh
E,"533,54661952328","1814,13492261053","2459,26113217928",josh
E,"532,683810680254","1475,01776592097","2232,89618465916",josh
@,"544,442290281325","1474,42560233914","2207,50750171032",josh
E,"437,034076571453","1899,87632773339","2491,34842328282",josh
O/,"546,151441119591","1484,9850385349","2327,43939947337",josh
A/,"527,642900896624","1399,94544266406","2383,36495573672",josh
E,"379,678676255237","1486,45494793296","2320,9175374956",josh
@,"396,934184577148","1363,95741006453","3089,87064616747",josh
@,"339,816798404872","1412,00108320745","2668,94715826584",josh
a~,"522,026598330043","1140,75054018026","2890,48678927283",josh
e,"427,754011308923","1539,68325154752","2546,11790390122",josh
a~,"464,968609228353","1423,24599303896","2408,03964958221",josh
A/,"513,821526093676","1333,88461762038","2758,2184208202",josh
u,"352,433612540154","1741,56266885695","2028,77180421513",josh
i,"321,829252064972","1885,20201481157","2110,70054784809",josh
i,"340,371771797918","1847,58042325499","2633,99858696315",josh
A/,"461,859994760181","1762,80489886707","2460,21442064155",josh
e,"432,60791827729","1701,45180924445","2387,72788531218",josh
E,"517,077404124091","1453,1249640559","2503,2758048479",josh
@,"342,660423765641","1483,06431750695","2539,78070152085",josh
E,"549,329008224897","1441,80984229942","2187,97980121107",josh
O/,"513,453190120906","1490,56195356694","2156,82342680822",josh
O/,"580,519393348301","1244,23685126589","2302,90939589975",josh
i,"458,261075624162","1809,85808513018","2534,15744243684",josh
y,"331,345273670153","1364,19514840192","2347,68947030173",josh
2,"478,466588675618","1258,10440027472","2344,85726436211",josh
E,"501,684354664143","1592,49851665077","2399,39919614135",josh
U~/,"580,09679788494","1476,90859915699","2376,60404618758",josh
2,"842,774935654106","2016,62575444399","2789,05757458674",josh
y,"572,73798238642","1940,93204257785","2635,63602149699",josh
E,"460,917949854647","1486,72738318436","2351,74587021432",josh
O/,"611,082184749","1522,72026190804","2731,66908457057",josh
i,"342,71959745235","1774,31302543082","2495,28595047876",josh
@,"364,507290927348","1609,98532500888","2013,58317800885",josh
@,"424,735175345346","1275,72949601339","2139,82646014626",josh
O~,"570,314919001395","946,719505400138","2573,55599444376",josh
a~,"384,752969664092","1018,22371207717","2253,07194432059",josh
@,"389,674979921305","1670,34293151707","2205,74083138241",josh
@,"391,874876703262","1671,08503998539","2117,80247775736",josh
@,"453,266442313053","999,709501152086","2297,3809006182",josh
A/,"580,162484110221","959,790961806413","2479,91150801564",josh
e,"468,181402169648","1590,78089251032","2423,72301842552",josh
A/,"583,462155922659","1603,0899441254","2458,10794021111",josh
@,"386,862864558986","1748,8206717414","2279,98922151647",josh
E,"406,642481875751","1539,76443337653","2471,2407236639",josh
E,"559,083067232154","1909,13639346666","2336,42703313148",josh
O/,"599,974075133123","1592,03961801478","2632,49593863123",josh
@,"438,849882312553","1497,71916644622","2136,30202066141",josh
@,"451,708853079394","1265,02499698061","2159,14183591426",josh
@,"420,94502370234","1325,32536695786","2111,02989360664",josh
i,"294,415360992293","1863,99765461076","2571,27308195319",josh
@,"397,423245898651","1560,71184447213","2249,14251875171",josh
@,"451,801431699278","1314,56400203711","2175,20401416095",josh
i,"339,516317880549","1961,99634229198","2956,40020369007",josh
@,"389,57448452883","1767,29296481482","2115,52735362687",josh
A/,"590,900459154619","1033,73665143876","2468,18510950211",josh
i,"1010,14912007404","2217,68198293254","3226,99005981022",josh
@,"457,885733365555","1847,20542866631","2263,28216794677",josh
a~,"507,07156991812","835,714522506676","2807,88424709893",josh
E,"395,936826136836","1571,72274021855","3348,22766232699",josh
@,"482,682557818456","1357,28896571042","2383,24212770935",josh
A/,"622,795444039919","987,370013285079","2766,22531035026",josh
e,"488,485266129104","1625,28487989525","2496,49288318908",josh
E,"489,598298166497","1511,56695809346","2286,60221801544",josh
U~/,"527,040722128807","1600,08589108597","2317,33828297268",josh
@,"474,172741803408","1515,2683582015","2700,40074854545",josh
i,"324,034192217006","1681,1471689402","2520,97309340554",josh
E,"436,544401487174","1503,05336008666","2182,6114180166",josh
a~,"524,757742970931","1207,41795302653","2100,17798890643",josh
E,"530,60759266851","1741,98007355664","2902,37176291523",josh
y,"867,390324686771","1908,1132669306","2615,35131904343",josh
e,"442,962740044945","1398,4916194813","2815,55852673861",josh
E,"566,849097396637","1428,77660614838","2409,8693191377",josh
u,"346,495313295309","1893,60496138394","2302,52067730072",josh
e,"647,494837840118","1946,77571996864","2983,43406890683",josh
E,"426,352071637051","1650,61724826031","2455,82327747028",josh
E,"434,479519421302","1802,42120075265","2393,43600518049",josh
e,"451,69048754695","1720,45239925894","2491,87011627663",josh
u,"350,122853253326","1484,21646128683","2107,51630673617",josh
y,"571,120511581717","1389,01213046625","2603,17543099882",josh
u,"342,0431915119","1987,66091176623","3008,93214110216",josh
y,"354,646551611527","1378,56030639833","2417,15299950171",josh
y,"498,952580469397","1766,73480869704","2711,24726388926",josh
E,"557,694465857234","1600,46586325358","2318,30880342469",josh
A/,"542,829321454154","1320,47166769608","2645,3353373381",josh
2,"470,833333181352","1392,37847850314","2597,49127602268",josh
E,"565,475240470531","1364,06009933741","2229,95891421721",josh
A/,"565,213548665468","1218,0965569346","2765,67413188081",josh
A/,"569,537434239611","1235,17129977172","3016,31542167706",josh
E,"338,841418459349","1323,93992663558","2382,46082747577",josh
E,"569,130034040598","1469,81985419845","2552,55006780819",josh
E,"562,827661078411","1335,05289681152","2438,09664948503",josh
A/,"571,58700520632","1051,61855592792","2931,91384833087",josh
@,"527,804808006137","1720,12117428826","2540,03968730852",josh
O/,"858,827278200583","1164,94380490948","3090,62057663398",josh
E,"949,828849767137","1835,26825421355","2047,58227192662",josh
i,"639,569119787143","1646,66169191849","3314,19744560659",josh
y,"456,901179100299","1309,00667875555","2212,03841425766",josh
i,"443,817344771193","1238,95709655789","2603,23252900988",josh
y,"549,566978497245","1241,86637027036","2599,81376503689",josh
U~/,"559,793313510975","1868,48750666342","2462,57723647039",josh
O/,"924,964249146961","2290,09924931776","3087,47496197408",josh
U~/,"379,279743046131","1447,52325972299","2634,11128220869",josh
E,"397,398430061891","1547,05581494107","2454,6796149935",josh
E,"440,686230436867","1483,22124365718","2602,61775589208",josh
a~,"518,524709855504","1241,44545758195","2414,62638365597",josh
O/,"490,575242527148","1050,15326719135","2094,25435305223",josh
a~,"532,618259115249","900,17278557336","2226,97140733422",josh
A/,"589,031820009819","1244,84814061731","2727,87424264766",josh
E,"627,343660211634","1325,07217095601","2591,03775885606",josh
A/,"506,152067254637","1296,71889253775","2726,49983027463",josh
i,"685,894777664912","1568,2175427139","2592,53863517048",josh
O/,"1623,66699794174","2719,63648818397","3668,88938273799",josh
O/,"511,439039339535","1023,43915655889","2428,2985382556",josh
e,"442,098259434426","1877,29120364096","2692,33627932976",josh
E,"687,70049044579","1370,16252948614","2587,44445439036",josh
E,"566,093381509478","1025,87347302578","2903,72236211275",josh
O/,"975,364638124074","1179,39926252895","2593,33986139723",josh
O/,"555,133543602419","1018,01897573846","2749,85899570098",josh
e,"403,022848085232","1769,79075531162","2348,01846130721",josh
E,"465,728884717003","1508,75005920097","2665,44092875393",josh
